25.68278 2.03824 3132336.25000 3593248.42501
25.68278 2.03458 5839012.00000 6465524.17321
25.68278 2.03092 9109238.00000 9821944.75089
25.68278 2.02726 11906310.00000 12597039.32555
25.68278 2.02360 13079523.00000 13640074.25623
25.68278 2.01994 12112139.00000 12469304.63654
25.68278 2.01628 9479671.00000 9623764.50344
25.68278 2.01262 6298259.00000 6270829.46324
25.68278 2.00896 3593590.75000 3449707.27395
25.68278 2.00530 1809242.25000 1602200.08291
25.68278 2.00164 842032.31250 628244.22700
25.68278 1.99798 380814.03125 207978.05593
25.68278 1.99432 174052.85938 58127.78489
25.68278 1.99066 87129.07031 13715.99391
25.68278 1.98700 54916.98438 2732.42371
25.68278 1.98335 47081.29688 459.56406
25.68278 1.97969 55643.86719 65.25613
25.68278 1.97603 76665.92188 7.82301
25.68278 1.97237 95440.86719 0.79178
25.68278 1.96871 94440.73438 0.06766
25.68278 1.96505 69338.28125 0.00488

25.55331 2.08216 -6138.05420 0.00900
25.55331 2.07850 21135.00195 0.12347
25.55331 2.07484 34027.77344 1.43030
25.55331 2.07118 24816.15820 13.98846
25.55331 2.06752 8690.90918 115.50245
25.55331 2.06386 -3740.70190 805.17390
25.55331 2.06020 -17710.25781 4738.76775
25.55331 2.05654 -22379.61719 23546.06902
25.55331 2.05288 37100.55859 98775.36713
25.55331 2.04922 265173.46875 349829.26990
25.55331 2.04556 869940.18750 1046022.16201
25.55331 2.04190 2264230.25000 2640601.58424
25.55331 2.03824 4994401.50000 5627844.95399
25.55331 2.03458 9290697.00000 10126482.58323
25.55331 2.03092 14478046.00000 15383401.21988
25.55331 2.02726 18899660.00000 19729831.01030
25.55331 2.02360 20725864.00000 21363461.13468
25.55331 2.01994 19148294.00000 19529769.41145
25.55331 2.01628 14941662.00000 15073005.84119
25.55331 2.01262 9889394.00000 9821546.34964
25.55331 2.00896 5614482.50000 5403026.83758
25.55331 2.00530 2806754.00000 2509410.03386
25.55331 2.00164 1293556.12500 983973.46484
25.55331 1.99798 582025.87500 325740.97701
25.55331 1.99432 275418.46875 91041.34259
25.55331 1.99066 156135.98438 21482.36859
25.55331 1.98700 113345.69531 4279.59750
25.55331 1.98335 96316.78906 719.78193
25.55331 1.97969 97208.75000 102.20596
25.55331 1.97603 117278.11719 12.25261
25.55331 1.97237 139120.35938 1.24011
25.55331 1.96871 139110.93750 0.10597
25.55331 1.96505 112824.08594 0.00764

25.42384 2.08216 -53932.99609 0.01335
25.42384 2.07850 -20554.19141 0.18320
25.42384 2.07484 -4745.38379 2.12229
25.42384 2.07118 -13983.55664 20.75620
25.42384 2.06752 -24515.60742 171.38350
25.42384 2.06386 -23455.92969 1194.72371
25.42384 2.06020 -23645.61133 7031.42293
25.42384 2.05654 -13513.37988 34937.85270
25.42384 2.05288 85871.21094 146563.70986
25.42384 2.04922 430032.50000 519079.57522
25.42384 2.04556 1333432.37500 1552096.36885
25.42384 2.04190 3420851.25000 3918146.55495
25.42384 2.03824 7516339.50000 8350643.06934
25.42384 2.03458 13962455.00000 15025758.93468
25.42384 2.03092 21734954.00000 22826018.45464
25.42384 2.02726 28336518.00000 29275287.06502
25.42384 2.02360 31023348.00000 31699281.00720
25.42384 2.01994 28601508.00000 28978434.00358
25.42384 2.01628 22258256.00000 22365451.21462
25.42384 2.01262 14681435.00000 14573292.01948
25.42384 2.00896 8297249.00000 8017056.08160
25.42384 2.00530 4121542.00000 3723483.44325
25.42384 2.00164 1882779.12500 1460027.99681
25.42384 1.99798 841048.68750 483337.16623
25.42384 1.99432 404190.25000 135087.90003
25.42384 1.99066 243680.34375 31875.71688
25.42384 1.98700 187724.09375 6350.10230
25.42384 1.98335 158508.89062 1068.01840
25.42384 1.97969 148631.95312 151.65405
25.42384 1.97603 166410.21875 18.18053
25.42384 1.97237 190932.12500 1.84008
25.42384 1.96871 190970.65625 0.15723
25.42384 1.96505 162932.34375 0.01134

25.29437 2.08216 -108370.32812 0.01877
25.29437 2.07850 -68889.38281 0.25754
25.29437 2.07484 -50918.47656 2.98335
25.29437 2.07118 -61315.78516 29.17753
25.29437 2.06752 -65329.21875 240.91826
25.29437 2.06386 -47253.90625 1679.45432
25.29437 2.06020 -29723.73047 9884.25484
25.29437 2.05654 -486.40768 49113.05199
25.29437 2.05288 149447.73438 206028.43465
25.29437 2.04922 639721.25000 729683.71531
25.29437 2.04556 1918635.12500 2181822.40066
25.29437 2.04190 4877322.00000 5507840.93967
25.29437 2.03824 10687480.00000 11738717.05021
25.29437 2.03458 19829692.00000 21122101.75125
25.29437 2.03092 30837854.00000 32087130.27214
25.29437 2.02726 40158776.00000 41153035.58857
25.29437 2.02360 43905536.00000 44560507.17878
25.29437 2.01994 40408144.00000 40735741.48741
25.29437 2.01628 31378236.00000 31439698.87454
25.29437 2.01262 20639948.00000 20486057.19180
25.29437 2.00896 11623165.00000 11269785.10951
25.29437 2.00530 5746537.00000 5234197.91967
25.29437 2.00164 2609940.25000 2052399.48561
25.29437 1.99798 1162124.00000 679439.67754
25.29437 1.99432 566479.56250 189896.58906
25.29437 1.99066 356581.53125 44808.52769
25.29437 1.98700 285158.81250 8926.50465
25.29437 1.98335 241047.85938 1501.34136
25.29437 1.97969 217626.79688 213.18405
25.29437 1.97603 231962.54688 25.55684
25.29437 1.97237 258661.45312 2.58665
25.29437 1.96871 257356.40625 0.22103
25.29437 1.96505 226343.39062 0.01595

25.16490 2.08216 -165969.31250 0.02500
25.16490 2.07850 -120879.55469 0.34297
25.16490 2.07484 -101621.53906 3.97309
25.16490 2.07118 -114140.76562 38.85725
25.16490 2.06752 -110816.13281 320.84357
25.16490 2.06386 -72779.19531 2236.61806
25.16490 2.06020 -34241.53516 13163.38441
25.16490 2.05654 17635.17969 65406.44623
25.16490 2.05288 226499.10938 274378.95196
25.16490 2.04922 886147.75000 971758.35660
25.16490 2.04556 2599870.75000 2905648.16779
25.16490 2.04190 6567004.50000 7335082.78678
25.16490 2.03824 14360549.00000 15633069.71225
25.16490 2.03458 26618354.00000 28129418.89084
25.16490 2.03092 41360372.00000 42732126.71067
25.16490 2.02726 53811576.00000 54805671.81872
25.16490 2.02360 58766620.00000 59343581.76956
25.16490 2.01994 54011604.00000 54249939.21643
25.16490 2.01628 41870376.00000 41869908.11137
25.16490 2.01262 27482250.00000 27282364.74553
25.16490 2.00896 15434149.00000 15008568.27074
25.16490 2.00530 7605007.00000 6970657.91909
25.16490 2.00164 3441905.50000 2733288.83375
25.16490 1.99798 1532213.37500 904845.71685
25.16490 1.99432 757248.87500 252895.32087
25.16490 1.99066 492337.81250 59673.88379
25.16490 1.98700 403987.90625 11887.89788
25.16490 1.98335 343146.12500 1999.41561
25.16490 1.97969 304306.09375 283.90847
25.16490 1.97603 314448.43750 34.03540
25.16490 1.97237 342744.06250 3.44477
25.16490 1.96871 338450.59375 0.29435
25.16490 1.96505 302775.03125 0.02123

25.03543 2.08216 -229446.84375 0.03154
25.03543 2.07850 -179769.25000 0.43272
25.03543 2.07484 -160096.15625 5.01273
25.03543 2.07118 -175283.40625 49.02512
25.03543 2.06752 -164045.09375 404.79943
25.03543 2.06386 -104327.34375 2821.87891
25.03543 2.06020 -42861.82031 16607.87666
25.03543 2.05654 33587.92188 82521.49733
25.03543 2.05288 305170.65625 346176.30613
25.03543 2.04922 1143965.12500 1226040.53968
25.03543 2.04556 3317001.25000 3665975.62404
25.03543 2.04190 8349075.50000 9254470.30879
25.03543 2.03824 18236226.00000 19723810.03634
25.03543 2.03458 33780464.00000 35490106.85987
25.03543 2.03092 52456784.00000 53913937.90239
25.03543 2.02726 68199656.00000 69146794.56840
25.03543 2.02360 74414848.00000 74872149.56775
25.03543 2.01994 68319976.00000 68445642.17284
25.03543 2.01628 52890288.00000 52826100.63335
25.03543 2.01262 34654676.00000 34421402.16143
25.03543 2.00896 19418358.00000 18935893.90556
25.03543 2.00530 9541231.00000 8794685.57072
25.03543 2.00164 4305304.50000 3448514.63747
25.03543 1.99798 1915130.87500 1141618.71980
25.03543 1.99432 954781.00000 319071.00522
25.03543 1.99066 633675.31250 75288.88246
25.03543 1.98700 528337.62500 14998.63071
25.03543 1.98335 450389.03125 2522.60716
25.03543 1.97969 395700.59375 358.19943
25.03543 1.97603 401458.25000 42.94152
25.03543 1.97237 430720.75000 4.34617
25.03543 1.96871 421830.21875 0.37138
25.03543 1.96505 379699.06250 0.02679

24.90597 2.08216 -307670.78125 0.03770
24.90597 2.07850 -254802.67188 0.51722
24.90597 2.07484 -235374.04688 5.99162
24.90597 2.07118 -253097.43750 58.59872
24.90597 2.06752 -233675.45312 483.84845
24.90597 2.06386 -152237.42188 3372.93395
24.90597 2.06020 -67762.19531 19851.05415
24.90597 2.05654 33056.38281 98636.25227
24.90597 2.05288 364818.15625 413777.43455
24.90597 2.04922 1373749.00000 1465461.09650
24.90597 2.04556 3982084.50000 4381865.43094
24.90597 2.04190 10023033.00000 11061678.44155
24.90597 2.03824 21892958.00000 23575465.36803
24.90597 2.03458 40547844.00000 42420596.40816
24.90597 2.03092 62944360.00000 64442223.56280
24.90597 2.02726 81793760.00000 82649744.52981
24.90597 2.02360 89188496.00000 89493143.86585
24.90597 2.01994 81812840.00000 81811671.46031
24.90597 2.01628 63263920.00000 63141953.99952
24.90597 2.01262 41388408.00000 41143195.61387
24.90597 2.00896 23142932.00000 22633685.38639
24.90597 2.00530 11338305.00000 10512107.17976
24.90597 2.00164 5096489.00000 4121938.77638
24.90597 1.99798 2258041.25000 1364553.42768
24.90597 1.99432 1125926.62500 381379.02463
24.90597 1.99066 753519.06250 89991.25614
24.90597 1.98700 633109.93750 17927.55549
24.90597 1.98335 539730.75000 3015.22057
24.90597 1.97969 470757.56250 428.14843
24.90597 1.97603 472750.81250 51.32712
24.90597 1.97237 502510.09375 5.19489
24.90597 1.96871 487959.40625 0.44390
24.90597 1.96505 438101.71875 0.03202

24.77650 2.08216 -385219.87500 0.04269
24.77650 2.07850 -330996.90625 0.58569
24.77650 2.07484 -312402.37500 6.78479
24.77650 2.07118 -332044.90625 66.35605
24.77650 2.06752 -304838.40625 547.90054
24.77650 2.06386 -203838.57812 3819.44461
24.77650 2.06020 -98596.82812 22478.94650
24.77650 2.05654 23770.50781 111693.76807
24.77650 2.05288 405868.87500 468553.49570
24.77650 2.04922 1554654.37500 1659459.56024
24.77650 2.04556 4519666.00000 4961938.94088
24.77650 2.04190 11387014.00000 12526028.89700
24.77650 2.03824 24880850.00000 26696397.11735
24.77650 2.03458 46081984.00000 48036255.91216
24.77650 2.03092 71520224.00000 72973116.94600
24.77650 2.02726 92903368.00000 93590958.53129
24.77650 2.02360 101249856.00000 101340290.45138
24.77650 2.01994 92812024.00000 92641940.93493
24.77650 2.01628 71701936.00000 71500717.05573
24.77650 2.01262 46847924.00000 46589752.16982
24.77650 2.00896 26147590.00000 25629943.83659
24.77650 2.00530 12776404.00000 11903705.12014
24.77650 2.00164 5721136.00000 4667603.06742
24.77650 1.99798 2522547.00000 1545193.68439
24.77650 1.99432 1253720.50000 431866.16827
24.77650 1.99066 841327.31250 101904.34307
24.77650 1.98700 709685.56250 20300.81414
24.77650 1.98335 604552.00000 3414.37696
24.77650 1.97969 524770.75000 484.82693
24.77650 1.97603 524256.18750 58.12183
24.77650 1.97237 554098.75000 5.88260
24.77650 1.96871 533510.06250 0.50266
24.77650 1.96505 475439.34375 0.03626

24.64703 2.08216 -410308.09375 0.04579
24.64703 2.07850 -356474.46875 0.62833
24.64703 2.07484 -338910.25000 7.27867
24.64703 2.07118 -359198.34375 71.18620
24.64703 2.06752 -325054.75000 587.78301
24.64703 2.06386 -208480.12500 4097.46745
24.64703 2.06020 -86598.32031 24115.22120
24.64703 2.05654 52414.27734 119824.11738
24.64703 2.05288 468699.78125 502660.17559
24.64703 2.04922 1708069.12500 1780253.99787
24.64703 2.04556 4901834.50000 5323125.58156
24.64703 2.04190 12298513.00000 13437816.47686
24.64703 2.03824 26832182.00000 28639666.09102
24.64703 2.03458 49662144.00000 51532883.76479
24.64703 2.03092 77041968.00000 78284934.62123
24.64703 2.02726 100034856.00000 100403578.41892
24.64703 2.02360 108973064.00000 108716995.30601
24.64703 2.01994 99838496.00000 99385480.47279
24.64703 2.01628 77079928.00000 76705356.63457
24.64703 2.01262 50321748.00000 49981086.94374
24.64703 2.00896 28061604.00000 27495584.14886
24.64703 2.00530 13702609.00000 12770192.86116
24.64703 2.00164 6139766.50000 5007364.57840
24.64703 1.99798 2719700.00000 1657670.54530
24.64703 1.99432 1368709.75000 463302.32506
24.64703 1.99066 933687.06250 109322.10612
24.64703 1.98700 796669.31250 21778.53947
24.64703 1.98335 685548.00000 3662.91435
24.64703 1.97969 600443.93750 520.11817
24.64703 1.97603 599583.56250 62.35260
24.64703 1.97237 629618.31250 6.31080
24.64703 1.96871 603882.25000 0.53925
24.64703 1.96505 538566.43750 0.03890

24.51756 2.08216 -435134.68750 0.04654
24.51756 2.07850 -383627.03125 0.63859
24.51756 2.07484 -367469.40625 7.39759
24.51756 2.07118 -387269.56250 72.34925
24.51756 2.06752 -348003.78125 597.38627
24.51756 2.06386 -221747.46875 4164.41235
24.51756 2.06020 -89230.13281 24509.21846
24.51756 2.05654 59595.96875 121781.81757
24.51756 2.05288 489185.65625 510872.69525
24.51756 2.04922 1756555.87500 1809339.99210
24.51756 2.04556 5017252.50000 5410095.41853
24.51756 2.04190 12567847.00000 13657365.06544
24.51756 2.03824 27403608.00000 29107584.24412
24.51756 2.03458 50704408.00000 52374833.93693
24.51756 2.03092 78638760.00000 79563962.87203
24.51756 2.02726 102078824.00000 102043983.61183
24.51756 2.02360 111159960.00000 110493226.05860
24.51756 2.01994 101795176.00000 101009251.86456
24.51756 2.01628 78542840.00000 77958577.55885
24.51756 2.01262 51235348.00000 50797683.68123
24.51756 2.00896 28541002.00000 27944810.15983
24.51756 2.00530 13919491.00000 12978833.73844
24.51756 2.00164 6230619.50000 5089175.47585
24.51756 1.99798 2761003.25000 1684753.75700
24.51756 1.99432 1394909.50000 470871.81165
24.51756 1.99066 958173.93750 111108.22324
24.51756 1.98700 822531.68750 22134.35974
24.51756 1.98335 712143.62500 3722.75947
24.51756 1.97969 628118.43750 528.61592
24.51756 1.97603 629327.37500 63.37132
24.51756 1.97237 659832.37500 6.41390
24.51756 1.96871 630711.43750 0.54806
24.51756 1.96505 560206.00000 0.03954

24.38809 2.08216 -453437.12500 0.04481
24.38809 2.07850 -406146.90625 0.61487
24.38809 2.07484 -392014.53125 7.12281
24.38809 2.07118 -410644.46875 69.66187
24.38809 2.06752 -368907.56250 575.19668
24.38809 2.06386 -240004.39062 4009.72746
24.38809 2.06020 -103912.03125 23598.83655
24.38809 2.05654 46946.81250 117258.29660
24.38809 2.05288 467284.53125 491896.60016
24.38809 2.04922 1695939.25000 1742133.01851
24.38809 2.04556 4851547.50000 5209140.29594
24.38809 2.04190 12157190.00000 13150069.48955
24.38809 2.03824 26511324.00000 28026398.47796
24.38809 2.03458 49053136.00000 50429398.53140
24.38809 2.03092 76069808.00000 76608601.70446
24.38809 2.02726 98724768.00000 98253614.00648
24.38809 2.02360 107475768.00000 106389013.82751
24.38809 2.01994 98379864.00000 97257316.82072
24.38809 2.01628 75862120.00000 75062847.57658
24.38809 2.01262 49443732.00000 48910830.68479
24.38809 2.00896 27507952.00000 26906815.01981
24.38809 2.00530 13390737.00000 12496741.84852
24.38809 2.00164 5977988.00000 4900140.75418
24.38809 1.99798 2639334.25000 1622174.47298
24.38809 1.99432 1328138.75000 453381.52815
24.38809 1.99066 911182.81250 106981.16727
24.38809 1.98700 783552.68750 21312.19070
24.38809 1.98335 680537.87500 3584.47954
24.38809 1.97969 603932.68750 508.98076
24.38809 1.97603 609514.62500 61.01743
24.38809 1.97237 640914.18750 6.17566
24.38809 1.96871 610828.68750 0.52770
24.38809 1.96505 538032.75000 0.03807

24.25862 2.08216 -440030.46875 0.04088
24.25862 2.07850 -398541.06250 0.56088
24.25862 2.07484 -387259.43750 6.49733
24.25862 2.07118 -404658.31250 63.54468
24.25862 2.06752 -363592.18750 524.68713
24.25862 2.06386 -239198.12500 3657.62267
24.25862 2.06020 -106612.71875 21526.56021
24.25862 2.05654 38706.40625 106961.53502
24.25862 2.05288 428983.65625 448701.85693
24.25862 2.04922 1558220.12500 1589151.70415
24.25862 2.04556 4452659.50000 4751711.89026
24.25862 2.04190 11151538.00000 11995327.05998
24.25862 2.03824 24313042.00000 25565326.20027
24.25862 2.03458 44980172.00000 46001059.48514
24.25862 2.03092 69744056.00000 69881397.49249
24.25862 2.02726 90497536.00000 89625703.93790
24.25862 2.02360 98491856.00000 97046712.75420
24.25862 2.01994 90120552.00000 88716894.24669
24.25862 2.01628 69453752.00000 68471380.12848
24.25862 2.01262 45229548.00000 44615841.10303
24.25862 2.00896 25132826.00000 24544056.33078
24.25862 2.00530 12213144.00000 11399369.84944
24.25862 2.00164 5439149.00000 4469846.41664
24.25862 1.99798 2393705.75000 1479727.03622
24.25862 1.99432 1200022.00000 413568.89539
